           6
  0.5161245      0.5161245      0.5160004      0.5161251      0.5161251    
  0.5159999      0.5161251      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5345845      0.5344562      0.5345845      0.5345845      0.5344563    
  0.5345843      0.5345843      0.5344565      0.5345843      0.5345843    
  0.5344565      0.5345843      0.5345843      0.5344565      0.5345843    
  0.5345843      0.5344565      0.5345843      0.5345843      0.5344558    
  0.5345849      0.5345849      0.5344552      0.5345849      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.5439185      0.5437880      0.5439185    
  0.5439185      0.5437881      0.5439184      0.5439184      0.5437883    
  0.5439184      0.5439184      0.5437883      0.5439184      0.5439184    
  0.5437883      0.5439184      0.5439184      0.5437883      0.5439184    
  0.5439184      0.5437877      0.5439190      0.5439190      0.5437870    
  0.5439190      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5439185    
  0.5437880      0.5439185      0.5439185      0.5437881      0.5439184    
  0.5439184      0.5437883      0.5439184      0.5439184      0.5437883    
  0.5439184      0.5439184      0.5437883      0.5439184      0.5439184    
  0.5437883      0.5439184      0.5439184      0.5437877      0.5439190    
  0.5439190      0.5437870      0.5439190      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.5345845      0.5344562      0.5345845      0.5345845    
  0.5344563      0.5345843      0.5345843      0.5344565      0.5345843    
  0.5345843      0.5344565      0.5345843      0.5345843      0.5344565    
  0.5345843      0.5345843      0.5344565      0.5345843      0.5345843    
  0.5344558      0.5345849      0.5345849      0.5344552      0.5345849    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5161246      0.5160007    
  0.5161246      0.5161246      0.5160009      0.5161245      0.5161245    
  0.5160010      0.5161245      0.5161245      0.5160010      0.5161245    
  0.5161245      0.5160010      0.5161245      0.5161245      0.5160010    
  0.5161245      0.5161245      0.5160004      0.5161251      0.5161251    
  0.5159999      0.5161251      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4888724      0.4887550      0.4888724      0.4888724      0.4887552    
  0.4888723      0.4888723      0.4887553      0.4888723      0.4888723    
  0.4887553      0.4888723      0.4888723      0.4887553      0.4888723    
  0.4888723      0.4887553      0.4888723      0.4888723      0.4887548    
  0.4888728      0.4888728      0.4887542      0.4888728      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4532030      0.4530942      0.4532030    
  0.4532030      0.4530944      0.4532029      0.4532029      0.4530945    
  0.4532029      0.4532029      0.4530945      0.4532029      0.4532029    
  0.4530945      0.4532029      0.4532029      0.4530945      0.4532029    
  0.4532029      0.4530940      0.4532034      0.4532034      0.4530935    
  0.4532034      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4098245    
  0.4097261      0.4098245      0.4098245      0.4097262      0.4098243    
  0.4098243      0.4097263      0.4098243      0.4098243      0.4097263    
  0.4098243      0.4098243      0.4097263      0.4098243      0.4098243    
  0.4097263      0.4098243      0.4098243      0.4097258      0.4098248    
  0.4098248      0.4097254      0.4098248      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.3593619      0.3592757      0.3593619      0.3593619    
  0.3592758      0.3593618      0.3593618      0.3592758      0.3593618    
  0.3593618      0.3592758      0.3593618      0.3593618      0.3592758    
  0.3593618      0.3593618      0.3592758      0.3593618      0.3593618    
  0.3592755      0.3593622      0.3593622      0.3592751      0.3593622    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3028578      0.3027851    
  0.3028578      0.3028578      0.3027851      0.3028577      0.3028577    
  0.3027852      0.3028577      0.3028577      0.3027852      0.3028577    
  0.3028577      0.3027852      0.3028577      0.3028577      0.3027852    
  0.3028577      0.3028577      0.3027849      0.3028580      0.3028580    
  0.3027845      0.3028580      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2410609      0.2410030      0.2410609      0.2410609      0.2410031    
  0.2410608      0.2410608      0.2410031      0.2410608      0.2410608    
  0.2410031      0.2410608      0.2410608      0.2410031      0.2410608    
  0.2410608      0.2410031      0.2410608      0.2410608      0.2410029    
  0.2410611      0.2410611      0.2410026      0.2410611      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.1752223      0.1751802      0.1752223    
  0.1752223      0.1751803      0.1752222      0.1752222      0.1751803    
  0.1752222      0.1752222      0.1751803      0.1752222      0.1752222    
  0.1751803      0.1752222      0.1752222      0.1751803      0.1752222    
  0.1752222      0.1751801      0.1752224      0.1752224      0.1751799    
  0.1752224      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1063003    
  0.1062748      0.1063003      0.1063003      0.1062748      0.1063002    
  0.1063002      0.1062748      0.1063002      0.1063002      0.1062748    
  0.1063002      0.1063002      0.1062748      0.1063002      0.1063002    
  0.1062748      0.1063002      0.1063002      0.1062747      0.1063004    
  0.1063004      0.1062746      0.1063004      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  3.5669480E-02  3.5660919E-02  3.5669480E-02  3.5669480E-02
  3.5660926E-02  3.5669468E-02  3.5669468E-02  3.5660937E-02  3.5669468E-02
  3.5669468E-02  3.5660937E-02  3.5669468E-02  3.5669468E-02  3.5660937E-02
  3.5669468E-02  3.5669468E-02  3.5660937E-02  3.5669468E-02  3.5669468E-02
  3.5660896E-02  3.5669509E-02  3.5669509E-02  3.5660855E-02  3.5669509E-02
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -3.5669480E-02 -3.5660919E-02
 -3.5669480E-02 -3.5669480E-02 -3.5660926E-02 -3.5669468E-02 -3.5669468E-02
 -3.5660937E-02 -3.5669468E-02 -3.5669468E-02 -3.5660937E-02 -3.5669468E-02
 -3.5669468E-02 -3.5660937E-02 -3.5669468E-02 -3.5669468E-02 -3.5660937E-02
 -3.5669468E-02 -3.5669468E-02 -3.5660896E-02 -3.5669509E-02 -3.5669509E-02
 -3.5660855E-02 -3.5669509E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.1063003     -0.1062748     -0.1063003     -0.1063003     -0.1062748    
 -0.1063002     -0.1063002     -0.1062748     -0.1063002     -0.1063002    
 -0.1062748     -0.1063002     -0.1063002     -0.1062748     -0.1063002    
 -0.1063002     -0.1062748     -0.1063002     -0.1063002     -0.1062747    
 -0.1063004     -0.1063004     -0.1062746     -0.1063004      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00 -0.1752223     -0.1751802     -0.1752223    
 -0.1752223     -0.1751803     -0.1752222     -0.1752222     -0.1751803    
 -0.1752222     -0.1752222     -0.1751803     -0.1752222     -0.1752222    
 -0.1751803     -0.1752222     -0.1752222     -0.1751803     -0.1752222    
 -0.1752222     -0.1751801     -0.1752224     -0.1752224     -0.1751799    
 -0.1752224      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.2410609    
 -0.2410030     -0.2410609     -0.2410609     -0.2410031     -0.2410608    
 -0.2410608     -0.2410031     -0.2410608     -0.2410608     -0.2410031    
 -0.2410608     -0.2410608     -0.2410031     -0.2410608     -0.2410608    
 -0.2410031     -0.2410608     -0.2410608     -0.2410029     -0.2410611    
 -0.2410611     -0.2410026     -0.2410611      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00 -0.3028578     -0.3027851     -0.3028578     -0.3028578    
 -0.3027851     -0.3028577     -0.3028577     -0.3027852     -0.3028577    
 -0.3028577     -0.3027852     -0.3028577     -0.3028577     -0.3027852    
 -0.3028577     -0.3028577     -0.3027852     -0.3028577     -0.3028577    
 -0.3027849     -0.3028580     -0.3028580     -0.3027845     -0.3028580    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.3593619     -0.3592757    
 -0.3593619     -0.3593619     -0.3592758     -0.3593618     -0.3593618    
 -0.3592758     -0.3593618     -0.3593618     -0.3592758     -0.3593618    
 -0.3593618     -0.3592758     -0.3593618     -0.3593618     -0.3592758    
 -0.3593618     -0.3593618     -0.3592755     -0.3593622     -0.3593622    
 -0.3592751     -0.3593622      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.4098245     -0.4097261     -0.4098245     -0.4098245     -0.4097262    
 -0.4098243     -0.4098243     -0.4097263     -0.4098243     -0.4098243    
 -0.4097263     -0.4098243     -0.4098243     -0.4097263     -0.4098243    
 -0.4098243     -0.4097263     -0.4098243     -0.4098243     -0.4097258    
 -0.4098248     -0.4098248     -0.4097254     -0.4098248      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00 -0.4532030     -0.4530942     -0.4532030    
 -0.4532030     -0.4530944     -0.4532029     -0.4532029     -0.4530945    
 -0.4532029     -0.4532029     -0.4530945     -0.4532029     -0.4532029    
 -0.4530945     -0.4532029     -0.4532029     -0.4530945     -0.4532029    
 -0.4532029     -0.4530940     -0.4532034     -0.4532034     -0.4530935    
 -0.4532034      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.4888724    
 -0.4887550     -0.4888724     -0.4888724     -0.4887552     -0.4888723    
 -0.4888723     -0.4887553     -0.4888723     -0.4888723     -0.4887553    
 -0.4888723     -0.4888723     -0.4887553     -0.4888723     -0.4888723    
 -0.4887553     -0.4888723     -0.4888723     -0.4887548     -0.4888728    
 -0.4888728     -0.4887542     -0.4888728      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00 -0.5161246     -0.5160007     -0.5161246     -0.5161246    
 -0.5160009     -0.5161245     -0.5161245     -0.5160010     -0.5161245    
 -0.5161245     -0.5160010     -0.5161245     -0.5161245     -0.5160010    
 -0.5161245     -0.5161245     -0.5160010     -0.5161245     -0.5161245    
 -0.5160004     -0.5161251     -0.5161251     -0.5159999     -0.5161251    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.5345845     -0.5344562    
 -0.5345845     -0.5345845     -0.5344563     -0.5345843     -0.5345843    
 -0.5344565     -0.5345843     -0.5345843     -0.5344565     -0.5345843    
 -0.5345843     -0.5344565     -0.5345843     -0.5345843     -0.5344565    
 -0.5345843     -0.5345843     -0.5344558     -0.5345849     -0.5345849    
 -0.5344552     -0.5345849      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.5439185     -0.5437880     -0.5439185     -0.5439185     -0.5437881    
 -0.5439184     -0.5439184     -0.5437883     -0.5439184     -0.5439184    
 -0.5437883     -0.5439184     -0.5439184     -0.5437883     -0.5439184    
 -0.5439184     -0.5437883     -0.5439184     -0.5439184     -0.5437877    
 -0.5439190     -0.5439190     -0.5437870     -0.5439190      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00 -0.5439185     -0.5437880     -0.5439185    
 -0.5439185     -0.5437881     -0.5439184     -0.5439184     -0.5437883    
 -0.5439184     -0.5439184     -0.5437883     -0.5439184     -0.5439184    
 -0.5437883     -0.5439184     -0.5439184     -0.5437883     -0.5439184    
 -0.5439184     -0.5437877     -0.5439190     -0.5439190     -0.5437870    
 -0.5439190      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.5345845    
 -0.5344562     -0.5345845     -0.5345845     -0.5344563     -0.5345843    
 -0.5345843     -0.5344565     -0.5345843     -0.5345843     -0.5344565    
 -0.5345843     -0.5345843     -0.5344565     -0.5345843     -0.5345843    
 -0.5344565     -0.5345843     -0.5345843     -0.5344558     -0.5345849    
 -0.5345849     -0.5344552     -0.5345849      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00 -0.5161246     -0.5160007     -0.5161246     -0.5161246    
 -0.5160009     -0.5161245     -0.5161245     -0.5160010     -0.5161245    
 -0.5161245     -0.5160010     -0.5161245     -0.5161245     -0.5160010    
 -0.5161245     -0.5161245     -0.5160010     -0.5161245     -0.5161245    
 -0.5160004     -0.5161251     -0.5161251     -0.5159999     -0.5161251    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.4888724     -0.4887550    
 -0.4888724     -0.4888724     -0.4887552     -0.4888723     -0.4888723    
 -0.4887553     -0.4888723     -0.4888723     -0.4887553     -0.4888723    
 -0.4888723     -0.4887553     -0.4888723     -0.4888723     -0.4887553    
 -0.4888723     -0.4888723     -0.4887548     -0.4888728     -0.4888728    
 -0.4887542     -0.4888728      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.4532030     -0.4530942     -0.4532030     -0.4532030     -0.4530944    
 -0.4532029     -0.4532029     -0.4530945     -0.4532029     -0.4532029    
 -0.4530945     -0.4532029     -0.4532029     -0.4530945     -0.4532029    
 -0.4532029     -0.4530945     -0.4532029     -0.4532029     -0.4530940    
 -0.4532034     -0.4532034     -0.4530935     -0.4532034      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00 -0.4098245     -0.4097261     -0.4098245    
 -0.4098245     -0.4097262     -0.4098243     -0.4098243     -0.4097263    
 -0.4098243     -0.4098243     -0.4097263     -0.4098243     -0.4098243    
 -0.4097263     -0.4098243     -0.4098243     -0.4097263     -0.4098243    
 -0.4098243     -0.4097258     -0.4098248     -0.4098248     -0.4097254    
 -0.4098248      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.3593619    
 -0.3592757     -0.3593619     -0.3593619     -0.3592758     -0.3593618    
 -0.3593618     -0.3592758     -0.3593618     -0.3593618     -0.3592758    
 -0.3593618     -0.3593618     -0.3592758     -0.3593618     -0.3593618    
 -0.3592758     -0.3593618     -0.3593618     -0.3592755     -0.3593622    
 -0.3593622     -0.3592751     -0.3593622      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00 -0.3028578     -0.3027851     -0.3028578     -0.3028578    
 -0.3027851     -0.3028577     -0.3028577     -0.3027852     -0.3028577    
 -0.3028577     -0.3027852     -0.3028577     -0.3028577     -0.3027852    
 -0.3028577     -0.3028577     -0.3027852     -0.3028577     -0.3028577    
 -0.3027849     -0.3028580     -0.3028580     -0.3027845     -0.3028580    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.2410609     -0.2410030    
 -0.2410609     -0.2410609     -0.2410031     -0.2410608     -0.2410608    
 -0.2410031     -0.2410608     -0.2410608     -0.2410031     -0.2410608    
 -0.2410608     -0.2410031     -0.2410608     -0.2410608     -0.2410031    
 -0.2410608     -0.2410608     -0.2410029     -0.2410611     -0.2410611    
 -0.2410026     -0.2410611      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.1752223     -0.1751802     -0.1752223     -0.1752223     -0.1751803    
 -0.1752222     -0.1752222     -0.1751803     -0.1752222     -0.1752222    
 -0.1751803     -0.1752222     -0.1752222     -0.1751803     -0.1752222    
 -0.1752222     -0.1751803     -0.1752222     -0.1752222     -0.1751801    
 -0.1752224     -0.1752224     -0.1751799     -0.1752224      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00 -0.1063003     -0.1062748     -0.1063003    
 -0.1063003     -0.1062748     -0.1063002     -0.1063002     -0.1062748    
 -0.1063002     -0.1063002     -0.1062748     -0.1063002     -0.1063002    
 -0.1062748     -0.1063002     -0.1063002     -0.1062748     -0.1063002    
 -0.1063002     -0.1062747     -0.1063004     -0.1063004     -0.1062746    
 -0.1063004      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00 -3.5669480E-02
 -3.5660919E-02 -3.5669480E-02 -3.5669480E-02 -3.5660926E-02 -3.5669468E-02
 -3.5669468E-02 -3.5660937E-02 -3.5669468E-02 -3.5669468E-02 -3.5660937E-02
 -3.5669468E-02 -3.5669468E-02 -3.5660937E-02 -3.5669468E-02 -3.5669468E-02
 -3.5660937E-02 -3.5669468E-02 -3.5669468E-02 -3.5660896E-02 -3.5669509E-02
 -3.5669509E-02 -3.5660855E-02 -3.5669509E-02  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  -1.529626    
  -1.325627      -1.121686     -0.9177510     -0.7138114     -0.5098755    
 -0.3059370     -0.1020000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  -1.529582      -1.325729      -1.121682     -0.9177635    
 -0.7138308     -0.5098522     -0.3058576     -0.1019329      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  -1.529606      -1.325711    
  -1.121747     -0.9177562     -0.7138107     -0.5098951     -0.3059921    
 -0.1020212      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  -1.529644      -1.325624      -1.121679     -0.9177532     -0.7137954    
 -0.5098168     -0.3058955     -0.1019410      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  -1.529672      -1.325623      -1.121690    
 -0.9177923     -0.7137930     -0.5098907     -0.3059413     -0.1019850    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  -1.529562    
  -1.325641      -1.121730     -0.9177967     -0.7137806     -0.5098831    
 -0.3059124     -0.1019579      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  -1.529562      -1.325641      -1.121730     -0.9177968    
 -0.7137806     -0.5098831     -0.3059124     -0.1019579      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  -1.529672      -1.325623    
  -1.121690     -0.9177923     -0.7137930     -0.5098907     -0.3059413    
 -0.1019850      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  -1.529644      -1.325624      -1.121679     -0.9177532     -0.7137954    
 -0.5098168     -0.3058955     -0.1019410      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  -1.529606      -1.325711      -1.121747    
 -0.9177561     -0.7138107     -0.5098951     -0.3059921     -0.1020212    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  -1.529582    
  -1.325729      -1.121682     -0.9177635     -0.7138308     -0.5098522    
 -0.3058576     -0.1019329      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  -1.529626      -1.325627      -1.121686     -0.9177510    
 -0.7138114     -0.5098755     -0.3059370     -0.1020000      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  -1.529626      -1.325627    
  -1.121686     -0.9177510     -0.7138114     -0.5098755     -0.3059370    
 -0.1020000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  -1.529582      -1.325729      -1.121682     -0.9177635     -0.7138308    
 -0.5098522     -0.3058576     -0.1019329      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  -1.529606      -1.325711      -1.121747    
 -0.9177562     -0.7138107     -0.5098951     -0.3059921     -0.1020212    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  -1.529644    
  -1.325624      -1.121679     -0.9177532     -0.7137954     -0.5098168    
 -0.3058955     -0.1019410      0.0000000E+00  0.0000000E+00  0.0000000E+00
